playlist_id	playlist_name	description	num_tracks	num_followers
37i9dQZF1DXdL58DnQ4ZqM	Dinner with Friends	Mellow tracks with slow tempo beats, perfect to a Chill Afternoon.	100	144513
37i9dQZF1DX3YSRoSdA634	Dinner with Friends	Feeling like everything just plain sucks? We've all been there.	100	2838314
37i9dQZF1DX5SrscLLafXx	Downtempo Beats	Ah, Paris. It's easy to see why it's called the city of love.	40	256940
37i9dQZF1DX82pCGH5USnM	Downtempo Beats	Soft house music for your laidback moments.	126	1569898
37i9dQZF1DXd1MXcE8WTXq	Hot Acoustics	The biggest summer hits of all time!	80	291640
37i9dQZF1DX1tuUiirhaT3	Hot Acoustics	Calm ambient music with gentle nature sounds.	137	676786
37i9dQZF1DXdxcBWuJkbcy	Focus Piano	Uplifting and energetic music that helps you stay motivated.	100	5267086
37i9dQZF1DWYMvTygsLWlG	Focus Piano	Some of the worlds most beautiful love songs.	100	1570021
37i9dQZF1DXcsT4WKI8W8r	Alone Again	A playlist to get you through your whole workday.	145	183750
37i9dQZF1DWVcV87ePAqAq	Alone Again	Den enda spellistan du behöver för festen.	100	113133
37i9dQZF1DX7CB1M7sBt21	Halloween Teens	Ingenting peppar en under ett träningspass som riktigt bra musik.	80	177438
37i9dQZF1DWSluGMsH1R9r	Halloween Teens	Calm piano music for enhanced concentration.	181	665242
37i9dQZF1DWVlLVXKTOAYa	Hangover Friendly	The most interesting tracks in the current world of pop music.	100	826248
37i9dQZF1DX9BXb6GsGCLl	Hangover Friendly	Fuel your powerwalk with these upbeat and uplifting tracks.	80	450201
37i9dQZF1DWSDoVybeQisg	In the Arms of a Woman	Zone out to some of the best psychedelic rock classics.	50	695485
37i9dQZF1DWWRktbhJiuqL	In the Arms of a Woman	Various sounds, various decades, but with 1 thing in common: it's pure rock & roll.	100	1325908
37i9dQZF1DWZUTt0fNaCPB	Instrumental Study	No need for a gadget, just play these rock songs to set your pace!	75	704477
37i9dQZF1DX0jgyAiPl8Af	Instrumental Study	Unwind to these calm classical guitar pieces.	245	1827493
37i9dQZF1DX6FpuSJJgdDF	Svensk jazz	A soft start to the day - no fast beats, screaming, or shouting.	100	226803
37i9dQZF1DWSUFOo47GEsI	Svensk jazz	Music to reduce insomnia and help you relax.	189	566606
37i9dQZF1DWSqmBTGDYngZ	Keep Calm	Make your shower more uplifting by singing along to these hits.	100	5764986
37i9dQZF1DX4Q2SnB3glnP	Keep Calm	Music wellness for your soul.	210	430724
37i9dQZF1DXawcx4otNoU1	Spooning	This is the perfect playlist for those cozy moments.	100	273047
37i9dQZF1DWSSBwgXMlrMk	Spooning	It´s sunday. Relax and enjoy a nice long walk.	100	220637
37i9dQZF1DX0ZFVMeJPr1Z	Sunday Stroll	Spellistan för den svenska sommaren.	65	60326
37i9dQZF1DX4IkJGKNp9lO	Sunday Stroll	Svensk punk från förr och nu.	65	20988
37i9dQZF1DX6DtDmlyZ4X7	Svenska sommarklassiker	Musik som hjälper dig att fokusera vid intensiva studier.	150	104253
37i9dQZF1DX2pto11EMGQc	Svenska sommarklassiker	Here's to the groom! Enjoy your day with the boys!	80	84497
37i9dQZF1DX94QVAxB7Dum	Svensk punk	Music in the award-winning doc: The Black Power Mixtape 1967–1975.	70	517233
37i9dQZF1DWZel4xa7wX1s	Svensk punk	Key words: Contemporary pop, legends, country music - and something in between. Just good tunes!	60	90035
37i9dQZF1DX7F6T2n2fegs	Pluggfokus	Here it is, the playlist for the ultimate throwback bash!	100	2901020
37i9dQZF1DX4TXm6C4J2mM	Pluggfokus	Den perfekta mixade spellistan för träningspasset.	95	157771
37i9dQZF1DXarlH9zHuV0v	The Bachelor Party	A playlist of spooky songs to get you ready for fright night!	60	204347
37i9dQZF1DXdsy92d7BLpC	The Bachelor Party	Throwing a soft party, having drinks or just chilling with your friends.	150	1441370
37i9dQZF1DWT5lkChsPmpy	The Black Power Mixtape 1967–1975	Lounge and chill out music for your workday.	95	243184
37i9dQZF1DX1lwxXvReaux	The Black Power Mixtape 1967–1975	Classic rock combined a guitar-driven sound with a particular era. This playlist delivers classic rock tracks for the entire workday.	97	167405
37i9dQZF1DX4GMJS146m00	The New Waltz	Soulful tracks to help you get through your day.	150	94028
2EaYMuzaVSdPjJOqg77E2E	The New Waltz	Det finns hur många drottningar av Sverige som helst. Vi har samlat 100 av dem i en spellista, där du hör regenter från igår, idag och i morrn. Låt dig imponeras och inspireras!	100	439
37i9dQZF1DX0UrRvztWcAU	Throwback Party	Set the mood of your day with these awesome, happy songs!	100	1258892
1m6DKwKNM1YLcm3OX6RzJg	Throwback Party	Upptäck svenska talanger som kommer att vara soundtracket till ditt 2014.  En spellista som ständigt uppdateras.	63	3406
37i9dQZF1DX0ekBHz1NmKS	Träning	Här hör du de bästa svenska låtarna just nu.	80	106158
37i9dQZF1DXdPec7aLTmlC	Träning	Hits to boost your mood and fill you with happiness!	100	5503914
37i9dQZF1DWXfgo3OOonqa	Ultimate Halloween	Jireel x Studio 100. "En Stund" ute nu!	81	213128
37i9dQZF1DWSEMER0I7qzl	Ultimate Halloween	These songs will make you feel better. Or maybe worse.	25	219309
37i9dQZF1DX4OF8aCFCpJb	Weekend Hangouts	Det bästa från den svenska reggaescenen.	50	62124
37i9dQZF1DX3IN93M08EFq	Weekend Hangouts	Din egen indieklubb! Garanterad dans, dans, dans. #spelashoreline	45	47821
37i9dQZF1DWYgwF78otcGY	Workday Lounge	På med fjäderboan och de gyllene skorna. Nu ska vi dansa i neon!	52	18538
37i9dQZF1DX9XdJRfSK6a0	Workday Lounge	This Sunday, let's tune out the words.	45	135523
37i9dQZF1DX0Ew6u9sRtTY	Workday: Rock Classics	Remember these?	50	1066624
1xAmEtLT8c17IisGUa1f4M	Workday: Rock Classics	38 great tunes by female singers only!	38	8356
7oTMBMLu6EI4l163C9fkhg	Workday Soul	Remember the glory days when boy bands and girl groups ruled the radio? Listen to this playlist and bring the Spice Girls, Hanson, and Destiny's Child back!	41	25253
37i9dQZF1DXdMgrfZfBDFy	Workday Soul	Höj volymen och happy EuroPride 2018!	47	3785
37i9dQZF1DX6BCd5Q12fpZ	Women of Sweden	Floor fillers from the long, illustrious history of the show.	40	45516
37i9dQZF1DX4Y4RhrZqHhr	Women of Sweden	The ocean, the sun, your friends, the music.	80	680271
5MkJ5KSzz4wmCpIFvM6pFT	Wake Up Happy	Missa inte Johnossi på Flamingo-scenen på TORSDAG / 18.45	10	29
2CTBt2glXb1wEzUa6wCbWU	Wake Up Happy	Missa inte Håkan Hellström på Flamingo-scenen på FREDAG / 19.40	10	64
52JrW4dL2mDe1Dneq0vH1I	Kvinnor att ha koll på 2014	Missa inte Rodriguez på Flamingo-scenen på FREDAG / 15.00	10	37
4pL8YJw0ts5YcpxEgl1LiL	Kvinnor att ha koll på 2014	Missa inte Of Monsters and Men på Azalea-scenen på FREDAG / 16.10	10	35
3zxOlGe8vWwQA8eLRXBqTY	Made in Sweden	Missa inte Alicia Keys på Flamingo-scenen på LÖRDAG / 22.20	10	71
6c51ZkUk7wO3Icy2sW3jvA	Made in Sweden	Missa inte Daniel Adams-Ray på Flamingo-scenen på TORSDAG / 16.35	10	17
4lwqQxljF1Rge3X4eMzdza	Happy Hits!	Missa inte Kendrick Lamar på Azalea-scenen på LÖRDAG / 21.00	10	35
5grxWts6M4gvPZFrWSNOBl	Happy Hits!	Missa inte Disclosure på Linné-scenen på LÖRDAG / 23.00	10	15
67zOV0qxT0TT8JEHZDCBDd	100	Missa inte Miguel på Azalea-scenen på FREDAG / 21.15	10	46
37i9dQZF1DX4ELVW61Sklr	100	A collection of soul, rnb and gospel flavored takes on the most beloved Christmas songs.	50	127657
37i9dQZF1DXaXDsfv6nvZ5	The PMS Playlist	Some nice, soothing RnB/Soul tunes to go with your nice, soothing coffee.	50	595174
37i9dQZF1DXaTIN6XNquoW	The PMS Playlist	Jam and remember the time with this collection of hits by the <a href="spotify:artist:3fMbdgg4jU18AjLCKBhRSm">King of Pop</a>!	65	1775536
37i9dQZF1DX843Qf4lrFtZ	Svensk Reggae	That’s how its supposed to be. Living young, wild and free!	100	2676120
0LqjAibgbS9ep32zZrDcAN	Svensk Reggae	Finally that person that we've missed so much is home. This deserves  a party!	70	5495
37i9dQZF1DWU8quswnFt3c	Spela Shoreline!	Seventeen's editors curated the perfect mix to power your vote.	29	784689
37i9dQZF1DWYtQSOiZF6hj	Spela Shoreline!	Great songs for your birthday! Let's celebrate!	30	167233
6PzNMpCPMDMo1pOUjNhDUC	Schlagerfest	The perfect playlist for a great party. Fun, happy, joyful... the kids will love it!	45	31876
2mADaSxlIcxRDSG9e9vLlh	Schlagerfest	Songs for you and your best friend. Endless love in any weather.	35	1413
0uZg7go8TKu5hpv1L6CJ4y	Tagga För OS	Samla dina vänner och ladda inför de Olypiska Spelen. Nu kör vi!	51	50
5wPUMOWXlhmk9XmGO4RtKz	Tagga För OS	Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).	40	38673
37i9dQZF1DWWiDhnQ2IIru	Commuter Flow (That Fire For Your Aux Cord)	Hit the road to the soundtrack of these seventies classics.	100	2207908
1cddSHoeIrE3m0i8TqYNbn	Commuter Flow (That Fire For Your Aux Cord)		75	15
5Dn14a8hNIhT3NLLjUUBGL	70s Road Trip		74	41
1apRF10Iufr0NBBiF1u7E5	70s Road Trip		38	22
7qeSmszUjRBWOwHzlxfEXt	Annorlunda Kärlekslåtar		26	30
2PMlGn5a2jxukdhCYQyQvG	Annorlunda Kärlekslåtar		23	22
3cC0Hnr7idCemR4JxOh2lI	Fuck Valentine!	Borlängeprofilen Ingemar Magnusson, som till vardags driver skivbutiken Folk å Rock, listar sina 200 favoritlåtar. Hitta spellistor för alla tillfällen på <a href="spotify:app:tunigo">Tunigo</a>	200	71
24HEIuw8etbkitpDCxZ1dQ	Fuck Valentine!	A playlist with songs from the best reviewed albums in Sweden 2012.	61	2626
0NYlvGXveeyvhb5G80LPtA	Valentine anger	Älskade fotbollslåtar, samlade i en spellista. Officiella mästerskapslåtar, varvat med inofficiella hyllningar och storslagna arenahymner. Hitta spellistor för alla tillfällen på <a href="spotify:app:tunigo">Tunigo</a>	33	162
2IBmQa3jJULanJldYav1jW	Valentine anger		18	33
3PNltrHQaYdqO0FdTAZ3wB	Det är så tråkigt och trist utan dig		60	20
7LxjY6mdINPgSVhILU2nk6	Det är så tråkigt och trist utan dig		22	25
0pTJgTL7GIhxto5z35Rfwu	Inget är större än KÄRLEKEN		39	13
3JqYduMX06DjhsJRBG4kN5	Inget är större än KÄRLEKEN		11	8
4ftQXs8PU4QMqPLMaJG7QT	Folk & Rock 200 favoriter		29	19
74Wbo0ObpdSDnCIGvEDHOk	Folk & Rock 200 favoriter		41	13
5Q9dGaDLzwijaWkI4yFfSk	The Critics Choice 2012		45	23
2fC7gpl3V9MmCc8gBPHc66	The Critics Choice 2012		851	21
6ClBNzH2PMh2jvkEuSFBFJ	EM Fotboll 2012		10	13
0DH66SG2vZ7dIocTxxA5q9	EM Fotboll 2012	Ystad Jazzfestival arrangeras i sommar för tredje gången. 2012 års festival går av stapeln den 2:a augusti och pågår t.o.m. den 5:e. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	32	19
2XQnLAZo27gz7VGRBl34l9	Way Out West 2013	Storsjöyran är Sveriges äldsta stadsfestival, grundad 1963. Sommarens festival arrangeras 27 - 28 juli i Östersund. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	61	24
4muFXNJjmJvLWdHmx0PKYO	Way Out West 2013	Emmabodafestivalen har sedan arrangerats sedan 1988 av den ideella föreningen Vinterbadarna. Sommarens festival arrangeras 25 - 28 juli. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	48	35
6lrsZHHFL65pjpDcjv6sFi	Sweden Rock 2013	Stockholm Music & Arts är en ny festival som i sommar, den 3 - 5 augusti, arrangeras för första gången. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	32	32
0mJut6QO3dUUAOJlBPujT1	Sweden Rock 2013	Popaganda jubilerar, då festivalen nu fyller 10 år. Sommarens upplaga arrangeras vid Eriksdalsbadet i Stockholm, den 24 - 25 augusti. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	22	23
6cSO5pHOCQxoEiXYDPa3Uq	Metaltown 2013	Metaltown är en av Sveriges största och mest populära hårdrock/metal-festivaler. Årets festival äger rum den 15 - 16 juni i Göteborg. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	45	35
7b1rMSnmiYfj8nH8spIjxF	Metaltown 2013	Första helgen i augusti går folk- och världsmusikfestivalen Urkult av stapeln för 18:e året i rad. 2 - 4 augusti är datumen för sommarens upplaga. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	18	17
2xxkK8eaOyM6JRhHOheZBZ	Hultsfred 2013	Sweden Rock är Sveriges största hårdrocksfestival. Sommarens upplaga äger rum 6 - 9 juni i Sölvesborg. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	75	49
26yS4HN010lrCBBlCbjF2b	Hultsfred 2013	Hultsfredsfestivalen 2012 går av stapeln den 14:e juni och pågår t.om. den 16:e. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	93	31
5eRHTcvWyEU0MEzNOiR2j1	Putte i Parken 2013	Putte i Parken arrangeras i år för femte året i rad. Sommarens festival går av stapeln den 4 - 7 juli i Karlstad. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	79	27
4mM7tVGeVv4dOFPTlftofk	Putte i Parken 2013	Getaway Rock Festival är efter två år etablerad som en av Sveriges bästa och viktigaste rockfestivaler. Sommarens upplaga arrangeras 5 - 7 juli i Gävle. Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	71	31
7DcfXNVB5WpzYwCkqBaVDx	Getaway Rock 2013	Peace & Love 2012 arrangeras 26 - 30 juni i Borlänge. Temat för sommarens festival är "En ny värld". Hitta spellistor för alla tillfällen på <a href="spottily:app:tunigo">Tunigo</a>.	159	72
33eWAE7F4bBUAjGtJVtCYB	Getaway Rock 2013	För att fira de blå/gula färgerna har vi grävt djupt i den svenska låtskatten och sammanställt en spellista med 40 älskade klassiker. Hitta spellistor för alla tillfällen på <a href="spotify:app:tunigo">Tunigo</a>	41	895
37i9dQZF1DWX6s7PHJnk94	Bråvalla Festival 2013	Spellistan att ta fram när det är dags för dans runt midsommarstången.	25	5042
3ukqAcaahACMyRzpkwHXew	Bråvalla Festival 2013		16	21
37i9dQZF1DX1ZrmwZWFpDG	Peace & Love 2013	Let's end the year with a bang. These are the ultimate floorfillers for your New Year's party!	38	3456
5zyeLrOc31CPX7uk9xNL7y	Peace & Love 2013	Ring in the new year to the sweet sound of jazz and blues.	20	4569
214Nwj78JwTfjSeQxbGxeX	Sonisphere	A different option for your New Year's Eve party. Sweet pop, rock, and singer/songwriter tunes about this special holiday.	28	431
37i9dQZF1DWW6FKfbzAFjW	Sonisphere	Feel-good tunes to set the festive mood en casita. ¡Salud!	64	33287
37i9dQZF1DX50QitC6Oqtn	Gainsville Stockholm 2012	Because we all deserve great pop love songs in one playlist.	100	3256655
37i9dQZF1DX561TxkFttR4	Gainsville Stockholm 2012	A song for every key on the piano.	99	278285
3yUO32lGCEnAfFGORSEsy4	Ystad Sweden Jazzfestival 2012	Brukout edition: It's a raw and sexy dancehall party!	42	309
37i9dQZF1DXbwoaqxaoAVr	Ystad Sweden Jazzfestival 2012	Pop style reggae for a sunny vibe!	60	448547
37i9dQZF1DX3ohNxI5tB79	Storsjöyran 2012	Start your morning right with this collection of funky, soulful, jazzy tunes!	67	181480
37i9dQZF1DX44dZ4p5QLf4	Storsjöyran 2012	A blend of new songs and new artists in the Neo-Soul space. Cover: Robert Glasper & H.E.R.	102	289262
37i9dQZF1DX8MbMfAHb8U0	Emmaboda 2012	Classic Neo-Soul, the songs you love, from the artists you love. Cover: Lauryn Hill	90	108292
37i9dQZF1DXea80XwOJRgD	Emmaboda 2012	Some heart and soul for those up late.	50	111100
37i9dQZF1DXdc0DUqaW3MZ	Stockholm Music & Arts 2012	Soul, R'n'B all with a tinge of electronic goodness. Cover: Shay Lia	70	196142
37i9dQZF1DXab8DipvnuNU	Stockholm Music & Arts 2012	Essential tunes for time with the family.	60	320042
2k9EArKbf7N3QUmuNJHSo8	Intervju med Seinabo Sey	Stjärnskottet Seinabo Sey berättar historien bakom sin uppmärksammade debutsingel "Younger", och presenterar den nya versionen av låten som släpps exklusivt på Spotify.	3	6
5sk53m6HgZorO1RDUkaiIZ	Intervju med Seinabo Sey	All confirmed artists at the Bråvalla Festival 2017! June 28th - July 1st, Norrköping, Sweden. <a href="http://www.bravallafestival.se/">www.bravallafestival.se</a>	159	8497
73boXMJz9iBoXxQVFZ94r5	The official Bråvalla Festival playlist 2017	If you travel the world and the seven seas, cashing six figure checks in all currencies, this playlist is a perfect companion for that business class seat or limo ride...	23	18811
2y74Ha0ztRUcIYmqITh0D4	The official Bråvalla Festival playlist 2017		25	17
1k9jG0FUp7BcrAF1MZSabO	International Playboy		20	28
37i9dQZF1DX2L0iB23Enbq	International Playboy	Viral, trending and taking off.	129	1402883
37i9dQZF1DWVmps5U8gHNv	National Blood Week	A collection of classics from the height of the folk revival to the rise of the folk rock era. Cover: <a href="spotify:artist:74ASZWbe4lXaubB36ztrGX">Bob Dylan</a>	115	477489
37i9dQZF1DX3WvGXE8FqYX	National Blood Week	Kick back with the queens of pop.	70	2015059
5ji4GZJpll6twskFvKxiHx	Most Listened To British Dads on Spotify		50	14
40VxbK9NqccdUDUpiUXmbp	Most Listened To British Dads on Spotify		30	7
0RTz1jFo5BXGPfI8eVf8sj	Viral Hits		100	57
4lgseztVwmKQ8MNETPVIny	Viral Hits		25	124
