id	name	popularity	genres	num_followers	monthly_listeners
1Q30Up3KFXXsjwKw9EXrlp	Seán Ó Riada	19	['irish classical', 'irish folk', 'jig and reel']	1373	6552
2dazU1L3zOpHEjW9OB2myo	Rewildz	30	[]	487	22788
6MYRV74tUjBf9X4PwTRykW	The Yawpers	28	['deep new americana']	7728	24904
0NZtn1Kyq08alpHCTRf3dv	Tony Kakkar	66	['desi pop', 'modern bollywood']	1834458	3008041
3Uh1hwQUVJLK5Srk4PosCK	Alexandria Maillot	16	['vancouver indie']	1169	3914
5bGWQ9mEBYAo0GYymwj2QV	Gold Spectacles	28	['uk alternative pop']	2261	24650
6r14qqaIQA7lLEezQkQ8Hm	SaraCortez	24	[]	442	10168
5nBrvb1brhyZFKTuC2GIAo	Orchestre National De Lyon	46	['french orchestra', 'orchestra']	1899	266441
6GWva610KgBIXJohqHjwGr	Ensemble Intégrales	2	['modern performance']	49	346
1HwM5zlC5qNWhJtM00yXzG	DMX	72	['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']	2295040	6239955
357dDcxIE2hkKGn03PClIF	YNG Martyr	62	['meme rap', 'sad rap']	23424	1381491
0D00AEI0IWmoBtdIH75zXs	Dolly Style	49	['swedish pop']	75165	204044
6diP7aANttBUIeaViyCdQj	Emlyn Williams	2	[]	42	514
5oERdzrfb6kmNMzPNINZib	Martin O'Donnell	61	['scorecore', 'video game music']	69947	669887
2pvCf5g7XBReiPIvcq7W18	SAAY	48	['korean pop', 'korean r&b']	62723	188026
1dWEYMPtNmvSVaDNLgB6NV	Saint Motel	67	['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']	452282	2862480
47qTcvYlqJGAEsCI7BcENC	T'Pau	50	['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']	116906	533947
3Ig1cmnFAUxpTEYVjTRkLo	Tyler Bryant & the Shakedown	45	['modern alternative rock', 'modern blues rock', 'modern hard rock', 'nwocr']	55757	177848
33crDRqANd3NQHJagZkQ7O	slchld	60	['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'pop']	98180	906849
3ntrA4Xib7iQ1yNAdXtItt	Hayley Topping	36	[]	64	81370
4S9LNSZusH3XflT3g32bqB	Carla Monroe	57	[]	882	1174967
5PPCkoOKabpGGhqrUwSikz	Kimya Dawson	48	['anti-folk', 'folk punk', 'olympia wa indie']	97620	206221
0xGWbDs5hpYFmiOoMpm0EL	Jessie Early	35	['christian indie', 'indie electropop']	4210	38400
5nd27lT5dzrlmE9eioTuoa	Andreas Delfs	44	[]	110	151374
4TCXgdDPm10ensLNCVnIYa	Joy Williams	61	['acoustic pop', 'christian indie', 'indie folk', 'nashville americana', 'nashville singer-songwriter', 'new americana']	94593	1821084
1s7kBMoO84Vhl5aYQx4LOO	Zeppi	52	[]	54	414422
2ymjQZjPQe0pziQ67Y8Ncr	Wilsn	22	['australian americana', 'neo r&b']	2723	9794
7opp16lU7VM3l2WBdGMYHP	Héctor Lavoe	68	['latin jazz', 'salsa', 'salsa puertorriquena', 'tropical']	938112	2582310
4ePKwz9I3LoXIyVP1XTpWB	Anna Bonitatibus	17	['classical mezzo-soprano', 'italian mezzo-soprano']	448	4450
0JGGxsAD1Eg4X9AcKNcxEB	Sierra Hull	39	['bluegrass', 'instrumental bluegrass', 'mandolin', 'progressive bluegrass']	24502	77893
5HhO2xLRzxRP0w5i17SFp8	John Gerard	0	[]	51	39
39VNwvlQTqE9SvgPjjnMpc	Nothing More	60	['alternative metal']	276041	937907
3cniTumSiUysiPWXapGx1i	Cutting Crew	62	['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']	229103	2623627
1JdeDdujDbS6ZeSlkXqx3a	Loreena McKennitt	60	['canadian celtic', 'celtic', 'medieval folk', 'new age', 'world']	317160	643182
3I1oZvnUZuHgJXSeNUy6Dq	NanaBcool	32	[]	873	46175
6Lx82nbEVfeTfEa4yT01Jo	Ben Kessler	47	[]	6182	243618
45fFrwMq6sPP5P4k1qqFi7	James Grant	52	['uk dance']	11560	584097
0v3s6NHMaGxz0QGT41bnnX	H-Boogie	36	[]	54	163
6zsgabJFQrLtY2jEWy2fC4	Goran Eliasson	12	[]	11	2897
7CHSbRQykU4I2Tv5ebez6r	machine ii	47	[]	23	309971
1dWEYMPtNmvSVaDNLgB6NV	Saint Motel	67	['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']	452282	2862480
47qTcvYlqJGAEsCI7BcENC	T'Pau	50	['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']	116906	533947
3Ig1cmnFAUxpTEYVjTRkLo	Tyler Bryant & the Shakedown	45	['modern alternative rock', 'modern blues rock', 'modern hard rock', 'nwocr']	55757	177848
33crDRqANd3NQHJagZkQ7O	slchld	60	['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'pop']	98180	906849
3ntrA4Xib7iQ1yNAdXtItt	Hayley Topping	36	[]	64	81370
4S9LNSZusH3XflT3g32bqB	Carla Monroe	57	[]	882	1174967
5PPCkoOKabpGGhqrUwSikz	Kimya Dawson	48	['anti-folk', 'folk punk', 'olympia wa indie']	97620	206221
0xGWbDs5hpYFmiOoMpm0EL	Jessie Early	35	['christian indie', 'indie electropop']	4210	38400
5nd27lT5dzrlmE9eioTuoa	Andreas Delfs	44	[]	110	151374
4TCXgdDPm10ensLNCVnIYa	Joy Williams	61	['acoustic pop', 'christian indie', 'indie folk', 'nashville americana', 'nashville singer-songwriter', 'new americana']	94593	1821084
1s7kBMoO84Vhl5aYQx4LOO	Zeppi	52	[]	54	414422
2ymjQZjPQe0pziQ67Y8Ncr	Wilsn	22	['australian americana', 'neo r&b']	2723	9794
7opp16lU7VM3l2WBdGMYHP	Héctor Lavoe	68	['latin jazz', 'salsa', 'salsa puertorriquena', 'tropical']	938112	2582310
4ePKwz9I3LoXIyVP1XTpWB	Anna Bonitatibus	17	['classical mezzo-soprano', 'italian mezzo-soprano']	448	4450
0JGGxsAD1Eg4X9AcKNcxEB	Sierra Hull	39	['bluegrass', 'instrumental bluegrass', 'mandolin', 'progressive bluegrass']	24502	77893
5HhO2xLRzxRP0w5i17SFp8	John Gerard	0	[]	51	39
39VNwvlQTqE9SvgPjjnMpc	Nothing More	60	['alternative metal']	276041	937907
3cniTumSiUysiPWXapGx1i	Cutting Crew	62	['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']	229103	2623627
1JdeDdujDbS6ZeSlkXqx3a	Loreena McKennitt	60	['canadian celtic', 'celtic', 'medieval folk', 'new age', 'world']	317160	643182
3I1oZvnUZuHgJXSeNUy6Dq	NanaBcool	32	[]	873	46175
6Lx82nbEVfeTfEa4yT01Jo	Ben Kessler	47	[]	6182	243618
45fFrwMq6sPP5P4k1qqFi7	James Grant	52	['uk dance']	11560	584097
0v3s6NHMaGxz0QGT41bnnX	H-Boogie	36	[]	54	163
6zsgabJFQrLtY2jEWy2fC4	Goran Eliasson	12	[]	11	2897
7CHSbRQykU4I2Tv5ebez6r	machine ii	47	[]	23	309971
4Sbuy4YFuARLCFyhsOb7U6	Mulshine	41	['swedish tropical house']	2303	134854
6grQvgae1JYJJgtBxUxfr9	Hans Peschl	41	[]	12	139298
3vDpQbGnzRbRVirXlfQagB	Sturgill Simpson	69	['alternative americana', 'indie folk', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country', 'roots rock']	461095	1443544
18JD8DVlD1fakDAw7E9LFC	2 Unlimited	57	['bubblegum dance', 'eurodance', 'europop', 'hip house']	145655	1124880
11gRZ3XWWyqrY8LUdV5EZT	Sunset & Highland	45	['acoustic chill']	3727	250340
2ice51RDLjtbzWE26dme4l	Ricochet	45	[]	4715	294335
3xGUleMP0VqmYNXcGBNhnI	Rosie Lowe	45	['alternative r&b', 'uk contemporary r&b']	35765	70480
0GE3bhLvDxx4CD0qHNZQzJ	Nima de Bekker	27	[]	144	21635
1ZikppG9dPedbIgMfnfx8k	Ike & Tina Turner	58	['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']	176284	1407953
3VkUsVhRvP02IX46EWGzQz	Josie Mehlin	37	[]	315	119492
0ZxZlO7oWCSYMXhehpyMvE	COIN	69	['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop']	373334	3693195
7bWbTJbtBrYJp1xtRjDLeL	DGHTR	48	[]	104	403801
37jL2LnGjAkadOCszr8v7C	Technoboy	50	['classic hardstyle', 'euphoric hardstyle', 'rawstyle']	64555	380488
5uOVb4hLSQVbHbVVt27tV1	Frida	41	['classic swedish pop']	18992	134259
6pIRdCtSE5hLFfIfcTAicI	Delain	53	['dutch metal', 'gothic metal', 'gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal']	197430	293178
0hHvEC2OQrFlJ5cQMjRKwn	Melody Uri	34	[]	10	62066
5BtHciL0e0zOP7prIHn3pP	Breaking Benjamin	74	['alternative metal', 'nu metal', 'post-grunge']	3278148	4750732
0GfLwr0Zsx7NNi8Hl4bJlo	Harmonie Ensemble/New York	47	['classical jazz fusion']	269	70929
3oZq4zhpZVJey6Vo5lRByX	Ildiko Raimondi	33	[]	41	56240
3Lc34BF8LDk8Ae0T81du3S	Orphei Drängar	47	['swedish choir']	6393	139941
6guC9FqvlVboSKTI77NG2k	Dance Gavin Dance	69	['metalcore', 'pixie', 'pop punk', 'sacramento indie', 'screamo', 'swancore']	468033	1025502
2OroWFuP1XDqsnXLgcqgub	Eroded Sky	46	['background music']	1284	325071
6GOmlO6wisWSbBzBbCCaWv	Shep Pettibone	39	[]	1346	113221
6CXWg7xfVjOtwgILyQZZ20	Sofia's Choice	40	['chill guitar']	2110	127320
4nRJJWVfbPAULHZl7VYVE8	OLEK	58	['polish hip hop', 'polish trap']	2850	545847
4Sbuy4YFuARLCFyhsOb7U6	Mulshine	41	['swedish tropical house']	2303	134854
6grQvgae1JYJJgtBxUxfr9	Hans Peschl	41	[]	12	139298
3vDpQbGnzRbRVirXlfQagB	Sturgill Simpson	69	['alternative americana', 'indie folk', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country', 'roots rock']	461095	1443544
18JD8DVlD1fakDAw7E9LFC	2 Unlimited	57	['bubblegum dance', 'eurodance', 'europop', 'hip house']	145655	1124880
11gRZ3XWWyqrY8LUdV5EZT	Sunset & Highland	45	['acoustic chill']	3727	250340
2ice51RDLjtbzWE26dme4l	Ricochet	45	[]	4715	294335
3xGUleMP0VqmYNXcGBNhnI	Rosie Lowe	45	['alternative r&b', 'uk contemporary r&b']	35765	70480
0GE3bhLvDxx4CD0qHNZQzJ	Nima de Bekker	27	[]	144	21635
1ZikppG9dPedbIgMfnfx8k	Ike & Tina Turner	58	['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']	176284	1407953
3VkUsVhRvP02IX46EWGzQz	Josie Mehlin	37	[]	315	119492
0ZxZlO7oWCSYMXhehpyMvE	COIN	69	['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop']	373334	3693195
7bWbTJbtBrYJp1xtRjDLeL	DGHTR	48	[]	104	403801
37jL2LnGjAkadOCszr8v7C	Technoboy	50	['classic hardstyle', 'euphoric hardstyle', 'rawstyle']	64555	380488
5uOVb4hLSQVbHbVVt27tV1	Frida	41	['classic swedish pop']	18992	134259
6pIRdCtSE5hLFfIfcTAicI	Delain	53	['dutch metal', 'gothic metal', 'gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal']	197430	293178
0hHvEC2OQrFlJ5cQMjRKwn	Melody Uri	34	[]	10	62066
5BtHciL0e0zOP7prIHn3pP	Breaking Benjamin	74	['alternative metal', 'nu metal', 'post-grunge']	3278148	4750732
0GfLwr0Zsx7NNi8Hl4bJlo	Harmonie Ensemble/New York	47	['classical jazz fusion']	269	70929
3oZq4zhpZVJey6Vo5lRByX	Ildiko Raimondi	33	[]	41	56240
3Lc34BF8LDk8Ae0T81du3S	Orphei Drängar	47	['swedish choir']	6393	139941
6guC9FqvlVboSKTI77NG2k	Dance Gavin Dance	69	['metalcore', 'pixie', 'pop punk', 'sacramento indie', 'screamo', 'swancore']	468033	1025502
2OroWFuP1XDqsnXLgcqgub	Eroded Sky	46	['background music']	1284	325071
6GOmlO6wisWSbBzBbCCaWv	Shep Pettibone	39	[]	1346	113221
6CXWg7xfVjOtwgILyQZZ20	Sofia's Choice	40	['chill guitar']	2110	127320
4nRJJWVfbPAULHZl7VYVE8	OLEK	58	['polish hip hop', 'polish trap']	2850	545847
6EXX0GpVsILp9TGCfu7AVG	Tear Da Club Up Thugs	46	['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'trap']	104157	300019
13Dj1DIYUAAhlmDPdgoDui	Night Poets	54	[]	245	654408
0zr2hUrgdQC7g7v2fpd166	ZHIKO	46	[]	412	290673
6XloIaGQ9H1Nn37puBzQqm	Lewis Black	45	['comedy', 'comic', 'new comedy']	60227	65935
4wIdxySSxqlIirsqE0JKx8	Adam Torres	42	[]	9037	186733
5e43m4iYsZF54tHcJNAVU2	Tetrarch	42	['atlanta punk']	10932	174013
6JA76EJW25d9MGVwGCmX1z	Evan Michael Brown	46	['background music']	852	282254
5GcWBUX00IPuWVGMIRK1sS	Residente	66	['venezuelan hip hop']	820570	3444927
1SSYcx5IO4fqW8FNXvPsif	G3n3xgy	39	[]	6983	80372
1f6TTocyaqNFvwD4xsrDTh	Drumsound & Bassline Smith	44	['bassline', 'drum and bass', 'jump up', 'jungle', 'liquid funk', 'neurofunk']	51498	194051
4yavtFwoJqzLN6uZvbU1Ai	DJ Phantasy	49	['bass house', 'jump up']	9723	276832
1Dp5erLcQqBYQBOR3qs1Dp	Herb Ohta, Jr.	39	['ukulele']	1409	44825
4RlnRVxKm3jnUzOP4czbIK	Yash Narvekar	57	['modern bollywood']	3225	1351586
2ic4xySjQ39N7DJ0HZemeG	Bronze Radio Return	50	['connecticut indie', 'indie folk', 'indie pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler', 'stomp pop']	57206	412195
62hkavJWqxha9qiRxMf02g	The Falcon	0	[]	15	49
4WquJweZPIK9qcfVFhTKvf	MC5	43	['blues rock', 'classic garage rock', 'garage rock', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues']	126134	191458
3Lz0JugHcf9nqKF1Khkhmu	Rosemarie	24	[]	394	23852
6grPDYoluzn0yi8qloRKst	Raon Lee	54	['otacore']	79560	351023
0EuRKXjfFpR0g2z4oai0w6	Marianna Pizzolato	23	['classical mezzo-soprano']	1127	4964
5itdSz26wZC57bo3dhQTPq	Tempa T	44	['grime']	54722	131043
3ZshreGfZ99jtTwoYcmmT5	Doug Carrlas	54	[]	111	340240
4hwKl6LaXGgwDGJIx9k1r6	Andrew Penny	20	['deep soundtrack']	52	199
0AdjzZxHJ4MfbImx2rD0Df	Pj Sin Suela	64	['reggae en espanol']	41727	2657761
6h72WuqMdodzUIZGS0YEyU	BR549	33	['alternative country']	13942	33396
6nXco5Q3cJJ0ZutnBOsSpq	MacKenzie Porter	49	['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']	22377	357275
6EXX0GpVsILp9TGCfu7AVG	Tear Da Club Up Thugs	46	['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'trap']	104157	300019
13Dj1DIYUAAhlmDPdgoDui	Night Poets	54	[]	245	654408
0zr2hUrgdQC7g7v2fpd166	ZHIKO	46	[]	412	290673
6XloIaGQ9H1Nn37puBzQqm	Lewis Black	45	['comedy', 'comic', 'new comedy']	60227	65935
4wIdxySSxqlIirsqE0JKx8	Adam Torres	42	[]	9037	186733
5e43m4iYsZF54tHcJNAVU2	Tetrarch	42	['atlanta punk']	10932	174013
6JA76EJW25d9MGVwGCmX1z	Evan Michael Brown	46	['background music']	852	282254
5GcWBUX00IPuWVGMIRK1sS	Residente	66	['venezuelan hip hop']	820570	3444927
1SSYcx5IO4fqW8FNXvPsif	G3n3xgy	39	[]	6983	80372
1f6TTocyaqNFvwD4xsrDTh	Drumsound & Bassline Smith	44	['bassline', 'drum and bass', 'jump up', 'jungle', 'liquid funk', 'neurofunk']	51498	194051
4yavtFwoJqzLN6uZvbU1Ai	DJ Phantasy	49	['bass house', 'jump up']	9723	276832
1Dp5erLcQqBYQBOR3qs1Dp	Herb Ohta, Jr.	39	['ukulele']	1409	44825
4RlnRVxKm3jnUzOP4czbIK	Yash Narvekar	57	['modern bollywood']	3225	1351586
2ic4xySjQ39N7DJ0HZemeG	Bronze Radio Return	50	['connecticut indie', 'indie folk', 'indie pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler', 'stomp pop']	57206	412195
62hkavJWqxha9qiRxMf02g	The Falcon	0	[]	15	49
4WquJweZPIK9qcfVFhTKvf	MC5	43	['blues rock', 'classic garage rock', 'garage rock', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues']	126134	191458
3Lz0JugHcf9nqKF1Khkhmu	Rosemarie	24	[]	394	23852
6grPDYoluzn0yi8qloRKst	Raon Lee	54	['otacore']	79560	351023
0EuRKXjfFpR0g2z4oai0w6	Marianna Pizzolato	23	['classical mezzo-soprano']	1127	4964
5itdSz26wZC57bo3dhQTPq	Tempa T	44	['grime']	54722	131043
3ZshreGfZ99jtTwoYcmmT5	Doug Carrlas	54	[]	111	340240
4hwKl6LaXGgwDGJIx9k1r6	Andrew Penny	20	['deep soundtrack']	52	199
0AdjzZxHJ4MfbImx2rD0Df	Pj Sin Suela	64	['reggae en espanol']	41727	2657761
6h72WuqMdodzUIZGS0YEyU	BR549	33	['alternative country']	13942	33396
6nXco5Q3cJJ0ZutnBOsSpq	MacKenzie Porter	49	['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']	22377	357275
3PyWEKLWI0vHPmoNrIX0QE	Rakim	59	['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']	535488	978828
4XOpU6j3NQ37JfIaWA4ySH	Hideous Divinity	23	['brutal death metal', 'italian death metal', 'technical brutal death metal', 'technical death metal']	12086	6054
4EQ6Hw3KV9S80ZG1swsFN5	Iona Brown	47	['classical performance']	1586	175977
33XkS6h90eeK7e6OJHw0mq	Yusef Lateef	49	['avant-garde', 'avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']	65976	391247
15GgEOJiFyjQm4tZ4D7qih	Cruel Santino	53	['alte', 'nigerian pop', 'uk alternative hip hop']	34119	373582
0EodhzA6yW1bIdD5B4tcmJ	Bobby Darin	64	['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']	333953	2642039
5sSzCxHtgL82pYDvx2QyEU	Devi Sri Prasad	61	['deep indian pop', 'desi hip hop', 'filmi', 'tollywood']	2102485	1717166
18iAsmcXmXggoa4g4IBa0P	Oomloud	41	['dutch edm']	2670	150442
1OVaGC0CDZaxjcPxclSNmp	Tall Heights	58	['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']	67031	949318
184kpg77s2jCK4Co3LgWmo	Thrashist Regime	10	['melodic thrash', 'new wave of thrash metal', 'scottish metal']	1805	1217
2mNCjLMJzdNmVVoCZnTxYC	Mark-Anthony Turnage	19	['21st century classical', 'british contemporary classical']	1482	8952
325JB8b3FuPyMoVjgkQJsL	Vdelli	12	['power blues-rock']	2202	1205
4w8yzPixoCNwxRpUZYpWpP	Orchestre de l'Opéra Bastille	43	['french orchestra']	487	125326
7rznn3BVOuA5jyPB275jmS	AVIRA	55	['progressive house']	4604	724518
2x9SpqnPi8rlE9pjHBwmSC	Talking Heads	71	['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']	1452912	5626347
77CaCn32H4mOMQA7UElzfF	Academy of St. Martin in the Fields	70	['british orchestra', 'chamber orchestra', 'classical', 'classical performance']	34729	2012458
2RdnkH5txHb9c4vGwq0I31	Georgia Anne Muldrow	44	['alternative hip hop', 'indie jazz', 'neo soul']	39344	125306
38kXA55r6XXZz5fTiJLjqf	Maureen Hynes	6	[]	3	1166
5UNXmWQKKqqBCxmcotxXmO	Purple Velvet Curtains	37	['bass house']	1806	51538
1ewnFY8WPCfT6glpGLYWfG	Bullet Machine	14	['texas punk']	336	3878
2D3oiLZRO4P0jy3BfQhyIn	Robert Stankovsky	26	[]	48	754
2yDS5fqKZx2KMybpOxp1Fq	Nikos Christodoulou	7	['greek contemporary classical']	6	0
2Rzi5GaKkOxSJsLd9R0HPG	Daniel Wohl	17	['21st century classical', 'american 21st century classical']	2174	2506
698hF4vcwHwPy8ltmXermq	Far East Movement	68	['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']	997223	4752776
14ZxDAK6ITtZZqPdiWrvSn	Everlast	59	['rap rock']	246090	944554
3PyWEKLWI0vHPmoNrIX0QE	Rakim	59	['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']	535488	978828
4XOpU6j3NQ37JfIaWA4ySH	Hideous Divinity	23	['brutal death metal', 'italian death metal', 'technical brutal death metal', 'technical death metal']	12086	6054
4EQ6Hw3KV9S80ZG1swsFN5	Iona Brown	47	['classical performance']	1586	175977
33XkS6h90eeK7e6OJHw0mq	Yusef Lateef	49	['avant-garde', 'avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']	65976	391247
15GgEOJiFyjQm4tZ4D7qih	Cruel Santino	53	['alte', 'nigerian pop', 'uk alternative hip hop']	34119	373582
0EodhzA6yW1bIdD5B4tcmJ	Bobby Darin	64	['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']	333953	2642039
5sSzCxHtgL82pYDvx2QyEU	Devi Sri Prasad	61	['deep indian pop', 'desi hip hop', 'filmi', 'tollywood']	2102485	1717166
18iAsmcXmXggoa4g4IBa0P	Oomloud	41	['dutch edm']	2670	150442
1OVaGC0CDZaxjcPxclSNmp	Tall Heights	58	['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']	67031	949318
184kpg77s2jCK4Co3LgWmo	Thrashist Regime	10	['melodic thrash', 'new wave of thrash metal', 'scottish metal']	1805	1217
2mNCjLMJzdNmVVoCZnTxYC	Mark-Anthony Turnage	19	['21st century classical', 'british contemporary classical']	1482	8952
325JB8b3FuPyMoVjgkQJsL	Vdelli	12	['power blues-rock']	2202	1205
4w8yzPixoCNwxRpUZYpWpP	Orchestre de l'Opéra Bastille	43	['french orchestra']	487	125326
7rznn3BVOuA5jyPB275jmS	AVIRA	55	['progressive house']	4604	724518
2x9SpqnPi8rlE9pjHBwmSC	Talking Heads	71	['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']	1452912	5626347
77CaCn32H4mOMQA7UElzfF	Academy of St. Martin in the Fields	70	['british orchestra', 'chamber orchestra', 'classical', 'classical performance']	34729	2012458
2RdnkH5txHb9c4vGwq0I31	Georgia Anne Muldrow	44	['alternative hip hop', 'indie jazz', 'neo soul']	39344	125306
38kXA55r6XXZz5fTiJLjqf	Maureen Hynes	6	[]	3	1166
5UNXmWQKKqqBCxmcotxXmO	Purple Velvet Curtains	37	['bass house']	1806	51538
1ewnFY8WPCfT6glpGLYWfG	Bullet Machine	14	['texas punk']	336	3878
2D3oiLZRO4P0jy3BfQhyIn	Robert Stankovsky	26	[]	48	754
2yDS5fqKZx2KMybpOxp1Fq	Nikos Christodoulou	7	['greek contemporary classical']	6	0
2Rzi5GaKkOxSJsLd9R0HPG	Daniel Wohl	17	['21st century classical', 'american 21st century classical']	2174	2506
698hF4vcwHwPy8ltmXermq	Far East Movement	68	['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']	997223	4752776
14ZxDAK6ITtZZqPdiWrvSn	Everlast	59	['rap rock']	246090	944554
5Rl15oVamLq7FbSb0NNBNy	5 Seconds of Summer	82	['boy band', 'dance pop', 'pop', 'post-teen pop']	6921856	17878751
119ZjIwmcMJo9hEFWaczPX	Fumio Yasuda	28	['japanese instrumental']	322	15259
2eRNMtoi82UZUuaL6naDjA	Cœur De Pirate	62	['chanson', 'french pop', 'nouvelle chanson francaise']	386131	1599695
2xKKukBMJy7G4hJ3pNfhNs	Paul Daniel	35	[]	449	47232
06dHj0pw9TnAEM9gh1pMH9	Short Stories	12	[]	437	3099
27xLFNxVS9ivsCfSDplGjR	The Merciless Concept	24	['brutal deathcore']	1614	9581
5aw5WfeOV5ThlwFcfaK9JO	Deep Horizon Waves	39	['water']	325	40514
07xbJ7SM1JopFtI1qXvSww	Mini Mansions	43	['psychedelic pop']	54131	144076
6Gl4Q3ePw6HKMfIOix5QpG	Bartees Strange	45	['art pop', 'bubblegrunge', 'freak folk', 'indie folk', 'indie rock']	8919	131716
3SckUsbyrsaX5qneabfDXG	Taylor Strong	46	[]	3	157367
1asg7ElYSc6LhJ7b9fMaFF	Lee Bendroth	32	[]	1	46128
1gZW7ewsa2EgoN0vjDpbXO	Raffaele Facciola	12	[]	1	0
1D2acYwVzm55CayJwUwqB5	Phos Toni	33	['electro swing']	1386	41724
7Fo8TAyGJr4VmhE68QamMf	Talk Talk	61	['art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'rock', 'sophisti-pop', 'synthpop']	333350	1826572
7ENpNhFPU5PRxhBCpLiwOL	Christianne Stotijn	20	['classical mezzo-soprano']	358	5571
0aeRagbqQCOKkVURrvcMrn	Cliff Edwards	50	['movie tunes']	5913	536122
3WEe5Cpg29CUvsWWv4vRTT	Tasmanian Symphony Orchestra	53	['orchestra']	1615	362360
6ZIDb0NiwfcqCTaOzHyTC8	Richard Irwin	44	[]	118	91466
7AKO4PWJ6ToZVUfA5xmsIY	Sunanda Sharma	54	['desi pop']	50370	786366
520qA5VGL9iI0SbmEnTVNg	Maleek Berry	62	['afropop', 'dancehall', 'nigerian pop', 'swedish dancehall', 'uk dancehall']	175159	1182754
0oSGxfWSnnOXhD2fKuz2Gy	David Bowie	81	['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']	6310548	14744975
6uNiUxDeo17yUnA472Zhni	Nat Dunn	50	[]	1354	388400
1mH857zNdpyw98xFlQvGBc	Lucille Chung	24	['canadian classical piano']	294	12792
0AAR54Jo4FnVByHHh3BAjw	Fourward	39	['austrian dnb', 'deep dnb', 'drum and bass', 'jump up', 'liquid funk', 'neurofunk']	12607	82334
0MRToWkw1xIpe2XZZbf1tG	Dreamspot	47	[]	5	240661
5Rl15oVamLq7FbSb0NNBNy	5 Seconds of Summer	82	['boy band', 'dance pop', 'pop', 'post-teen pop']	6921856	17878751
119ZjIwmcMJo9hEFWaczPX	Fumio Yasuda	28	['japanese instrumental']	322	15259
2eRNMtoi82UZUuaL6naDjA	Cœur De Pirate	62	['chanson', 'french pop', 'nouvelle chanson francaise']	386131	1599695
2xKKukBMJy7G4hJ3pNfhNs	Paul Daniel	35	[]	449	47232
